"","text","favorite_count"
"877","@ThraXtonius I can’t believe this is happening after more than 2 years of pandemic 🤦🏼‍♀️",0
"878","@Politicallydis3 @Scottishbelle80 @NicolaSturgeon She isn't hiding behind the pandemic. I love the fact that folk seem to think it was a tiny thing to deal with which is all now done and dusted. It wasn't and isn't.
It has affected and continues to affect every aspect of our daily lives.",0
"879","@Politicallydis3 @Scottishbelle80 @NicolaSturgeon So there hasn't been adequate or increased access to care services, support and addiction services? 
Have these figures increased for women or increased throughout the population?
There has also been an increase in these issues throughout the pandemic.",0
"880","Eight galleries participating in the next edition of Art Basel Hong Kong reflect on the challenges they have faced over the past two years, and how they have managed to adapt: https://t.co/vrja94cxbF https://t.co/k8UGH3iTKM",4
"881","Tick Tok is also another pandemic 🚶🏾‍♀️🚶🏾‍♀️🚶🏾‍♀️ https://t.co/oYP64PE9HE",0
"882","@ericanewgirl @CocoConfession has been supportive of so many folks including myself while also being a badass lupus warrior

@lydlbutton ‘s quirky, fun personality was something I looked forward to a lot when the pandemic was at its worst at the post office and I think very highly of her 💕",1
"883","CarJ and F2I was too powerful of a combination that god had to create a pandemic to separate them",1
"884","@AshyLarry80 @CindyChilders2 @joebonsall @JackPosobiec I do hate the covid mandates and our response to the pandemic. 

It greated exacerbated inequality, which has been steadily getting worse since 1980.",0
"885","I worked in a freshman dorm for five years, but I stopped when the pandemic started. I’ve watched many students go through their whole time in college. It feels different when you haven’t seen people for a couple of years. They’re all grown up. It’s jarring but nice.",2
"886","@9911Rusty @The_FJC Surgical masks are designed for short term use. Their use in the Covid pandemic was NEVER protective. Rather K95 or KN95 masks should have been worn. You should NEVER wear a surgical mask for a protracted period of time: this may result in the presence of fibers in the lungs.",6
"887","@Baltimaniacc And the my body my choice people were forcing you to get the vaccine or firing nurses and first responders from their jobs after they got the country through a pandemic and saved countless lives... my body my choice only applies when it fits your narrative I guess",0
"888","Summary: Dating back to the beginning of the pandemic in March of 2020, Airbnb had implemented a feature within their booking service which allowed for cancelation due to covid. As the pandemic begins to ""come to and end"", the company has eliminated that feature.",0
"889","Due to the pandemic, I’ll be blessing the first 300 people to like &amp; retweet this $750- $1500 through CashApp, Venmo , Apple Pay and Zelle 💰💛  ( comment your tags below )

Dm me “ 💰” also",13
"890","@elonmusk @WholeMarsBlog @teslaownersSV @28delayslater The last few years the majority of the work I have done is for Tesla. Thank you @elonmusk for keeping us busy during the pandemic",0
"891","@caressable_ Ah! Pre pandemic prices were much more affordable. We got these quotes a few weeks ago. Hopefully there are people who do it for that price still. But it’s still expensive for a lot of people",1
"892","After many tech workers relocated to work remotely during the pandemic, smaller cities are now grappling with rising housing prices, traffic and homelessness, per @VanderbiltU report. 
https://t.co/kqghmmB41f",1
"893","@jakeshieldsajj They were conned into thinking either take the vaccine or you’re responsible for the entire pandemic, what do you expect?",8
"894","@scotfoodjames @scotfooddrink James you have been a fantastic advocate and champion for Scotland’s food and drink sector and always challenging Governments in a constructive way in doing so-you have worked incredibly hard for the sector throughout the continuing pressures of the pandemic and EU Exit thank you",3
"895","Had someone reject a job today because they didn’t want to work in an office and wanted 100% remote. Pure laziness in my opinion, This pandemic has killed any work ethic this generation has",1
"896","@Robbotron @KharneUK Definitely the revenge of the cold after the pandemic, I got knocked out for about 4 days with something similar and took another few days to get rid of entirely :/",0
"897","@oso_campeon They doubled water rates. Black and Latino communities owe somewhere around $400 million.
Lead pipeline report: 74 out of initial 400,000 homes completed. Pandemic funds being wasted. Most homes still have lead.",1
"898","@redpepper1011 @DonaldForr I'm sorry if you've had a terrible experience with CS, the system is shit, it can work up to a point, but ultimately there's really not that much support and families suffer. I do wish you all the best Reann, we were there qt the start of the pandemic giving Wag shit!",0
"899","What an honor it was declaring today Nurse Appreciation Day here in Cincinnati! Thank you for your tireless work, during the pandemic and always, to keep our community safe and healthy. https://t.co/jGS42a17Wg",8
"900","@CryptoSphere4 @Tbone_Green @Agatha__X @ChristinaBehme4 @JustinTrudeau And the government has the right to temporarily impose those requirements during a pandemic to reduce transmission rates.  That's what public health is all about.  Someone not believing in the science doesn't invalidate the fact public health measures work.",0
"901","@AdamCStannard @coadymac @Tbone_Green @Agatha__X @ChristinaBehme4 @JustinTrudeau It *IS* a personal choice.  No one is forced to get immunized and employers have every right to require it as a term of employment.  It's been a requirement of my job long before the pandemic.  🤦",0
"902","WHO declares obesity in Europe has reached 'epidemic proportions' after Covid-19  pandemic 'made things worse' https://t.co/ZjjM9PPt8R",44
"903","@DarshanVancity @BobIrvingCJOB How many people cannot afford plane tickets but also want to visit their loved ones. It was like that before pandemic and it will be like that after.",1
"904","@JoeDunman Also early retirements. I admit lacking data but anecdotally I know of people in their 60s who decided that the pandemic was a good time to stop working.",1
"905","@balmut_ ahah right? To be fair my last appointment was Feb last year so already during pandemic, but things are worse now globally",1
"906","Watu wa Nakuru acheni kutafuta pandemic mpya😭😭 https://t.co/kYvnfKXP1u",96
"907","@Live4E_app @Treasure_DAO Used to run at least 10km a week but the pandemic f'd me up

Gotta go back to running",0
"908","@keyon Did y'all forget how Tiger King got us through the first wave of the pandemic?!?!",0
"909","@Fighting_for_AB @PierrePoilievre Aren’t you special… didn’t lose anything throughout the pandemic.  So you haven’t seen the # of jobs lost/fired, businesses closed, BC hiring nurses from other parts of the world after firing hundreds of their own.  You must be special 😱",0
"910","Richard Auxier and a few other Tax Policy Center staffers this past tax season volunteering for the IRS's Volunteer Income Tax Assistance (VITA) program, providing free tax preparation services to low-income filers. Here is what they learned. https://t.co/T3I9rKxawj",1
"911","dumami lalo ang bobo dahil sa pandemic. mga tambay sa tiktok https://t.co/jj5LzzgOEQ",0
"912","@JordanSchachtel Has anyone listed the members of Congress owning shares in the companies profiting from the pandemic?",0
"913","@supertanskiii The biggest joke was when he said re cost of living crisis: “we are going to use the same ingenuity and compassion as we used during the pandemic…” god help us all.",0
"914","@susannareid100 Well done! The most incredulous thing he said re cost of living crisis was “we are going to use the same ingenuity and compassion as we did in the pandemic…” god help us all.",0
"915","Couple who met during the pandemic say their relationship transformed from strong friendship to a true lockdown love story
https://t.co/YkirHS42nQ",2
"916","@TristanSnell What pandemic ?",0
"917","🙏 Praying &amp; remembering daily through the pandemic, those who have died in the UK with C-19. May they rest in peace. Also for their grieving families &amp; friends. The sad total of deaths announced today (03.05.22) is 407.* This is #NotOver 🙏

*For more info, see @LawrenceGilder",204
"918","@HarperCollinsUK wondering why you’ve not made good on your undertaking to print hard copy of @for_pandemic anthology?",0
"919","*While Bill Gates is building GERM, a pandemic response team, the people of the world are busily building a scaffold.

#Nuremberg2ticktock",26
"920","@Jim_Jordan All thanks to RINO LOSER Trump's failure to handle the Pandemic.  AS an Economist, I know that the first 2 yrs of a new President's Administration is all tied to the previous one's Econ policies.  It takes that long to get the new agenda passed into law and then rolled out.",0
"921","@moneytreenews @dogedubowow @JesseKellyDC @catturd2 “Pandemic of the unvaccinated”. I like to think of it more like “pandemic of the uneducated”. The left has a serious brain infection and the only cure is researching policies before you vote. Which means, this disease will be around for generations.",0
"922","@ASlavitt Also, clarifying endemic versus pandemic. After Fauci claimed the US is out of the pandemic “phase,” later that week he clarified we’re still in a pandemic. How do your definitions of pandemic and endemic differ? Again, honest, genuine question.",0
"923","""Though updated national statistics for college and university student suicides are not available, confirmed data from several colleges and universities suggests that the rate of death by suicide might have skyrocketed since the implementation of pandemic-related restrictions""",1
"924","@DanMac2014 @CTVNews Canvass in any election and you'll speak to many well-informed 16 and 17 year olds, many of whom are working essential retail jobs during the pandemic, risking their health to keep shelves stocked and people fed.",0
"925","@Judeemma @Scottishbelle80 @NicolaSturgeon The increase has been going on year-on-year for 5 years!! She cannot hide behind the pandemic. These areas are devolved responsibilities. Her government, her responsibility. But at least she’s caring about US women’s healthcare rights.",0
"926","""It’s hard to not be in front of people physically with the pandemic, but we need to find that balance. It’s about picking the right spot and time"" - Steve Burmaster @DrinkPartake #BestExec2022",0
"927","“We had to make a lot of considerations during the pandemic...We had to make investments in technology and new equipment that we never had before to meet increased demand on COVID testing.” – Kelly Martin #BestExec2022 https://t.co/B5qfE2Zdpl",1
"928","""We deployed so much resource to stand a better ecommerce experience during the pandemic. We gained a lot of key learnings that build resiliency of our business"" - Paul Draffin @CanTireCorp  #BestExec2022",1
"929","🇪🇺🇮🇹Main takeaways from Mario #Draghi’s speech at the #europeanparliament #plenary:
- #EU United and quick to respond to the pandemic/War in Ukraine
- Unprecedented steps with novel mechanisms. 
- Must keep up solidarity and conviction in common actions for future challenges…",0
"930","Alll you do is stay home……

Uhhh we have been in a pandemic for 2 years ….. 

I don’t wanna get siiiiicckkkk",0
"931","@dannyyeomans @Marcothomas1 @GBNEWS Yes, he was wrong. It was at the height of the first phase of the pandemic with no vaccines, yes it was right to temporarily close schools.",7
"932","Really enjoyed my chat with @mehab_jo this morning for the next mehab podcast, to be released on Sunday.
We talked about my physio background and attitudes to managing patients, how the pandemic blew a hole through our collective health, and what we can try to do to aid recovery.",2
"933","@juliaforboston Imagine what the sexual assaults on kindergarten students is adding to the pandemic damage.  City Council needs to ban together and demand accountability for the people they work for.  Mayor Wu🤨.  She can go if her policies interfere in protecting our children",0
"934","Public service message:
Ye jitnay bhi log larkiyo ki pictures pe ""damn, man, yamm"" kar rahay hain. Aik aik ne Snapchat filter lagaya hai. I'm starting to feel it's the the new pandemic tbh 😂
Bus itna kahu gi han karnay se pehlay aik dafa mil lijiye ga zarur. 😅",2
"935","The pandemic it is almost to become part of the history. 
The war in Ukraine it’s almost to shift back to the diplomatic terms. 
And still the majority of the problems that existed before these experiences haven’t changed much and they will come back again to the mainstream.",0
"936","The problem with postponing a trip to Disney World three times due to a pandemic is that I never stopped buying shirts for the trip. Or socks. What does @bitterasiandude call it, “space danger”? I’m buying another dresser just for socks. I’ve got space dementia. #BitterBrigade",0
"937","@debralynnlazar @GOP For me it's the opposite.. I warned that if we watered down ""my body my choice"" during the pandemic out of fear, we would weaken our stance in the future",0
"938","@chandlerlibdc @stacsouthwark @TCSDulwich @HarrisEDB @KingsdaleFS @EACTCityHeights @DulwichPrep @BroomwoodUpper @NWSnorthcote @elmgreenschool Thanks so much for all the hard work that went into this - such a great first post-pandemic in-person quiz!",1
"939","@skdh C hina's zero covid policy is the only policy that worked and there would not be a pandemic raging on right now, mutation and accelerating if every country adopted and coordinate such a  policy for 1-2 months.  WW3 however is the literal worst  pandemic policy Ever.",1
"940","And he has brought the United States out of the pandemic better than we were even before it. There's much more, in my personal political opinions, that I wish he'd do but those aren't popular nationally anyways because I'm a progressive.",0
"941","@5klp471 @ericswalwell @shannonkatt They are the worst. I am so sick of living in our precious country where one party wants to take away women’s rights and send us backwards in time. It just makes me so angry and depressed. And we are still in the middle of a pandemic!",2
"942","“Every day I tell myself to stop. But I can’t. I sit alone and drink myself into oblivion.” A new essay by William Torrey about drowning out a pandemic with alcohol: https://t.co/JIvlf9oxR3 #longreads",9
"943","I know my dad wouldn’t have gone to the movies to see dr strange cause the pandemic isn’t over but damn",0
"944","Teaching young students the power of music and the arts is so important. Ali Jun makes sure all her students could learn an instrument, perform and find their passions, and made sure this didn’t stop while schools were closed during the pandemic. https://t.co/12M5HB51IW",6
"945","@LouisLeeson @AbraxasSpa @notaterrornerd Something always happens when I need to do mine... Unexpected stuff like a global pandemic, having to fill in for someone, actually being sick, and a certain recent invasion in eastern Europe 😶",0
"946","@ighaworth The amount of peoppe on here that think tjis is a serious tweet is truly mind blowing, seriouslt mind blowing, I now see the reason why people believe we have jisy been through a global killer pandemic and Ukraine can beat Russia in a war!

Kin el, they walk amongst us!!!!",0
"947","@Apple @SteveJobs
#appleindia 
@appleinsider 
@apple

Hello sir,
i am starting with the online classes for the session 2022-2023 due to COVID-19 PANDEMIC,and sudden increase in cases.
I urge you to provide an iphone for continuing studies!ONLINE
Contact amitkabra2356@gmail.com",0
"948","@UpperLowerClass @ccmembersonly @jenna_crypto Thats a really sweet family tradition",1
"949","@iamjustacutedog “Making matters worse is the fact that moderate and conservative Democrats don’t always vote for their party candidate amid spikes in violent crime, which are a recent scourge again, and quality-of-life issues post-pandemic.”",1
"950","remember when the pandemic started we were all like mi pan su su sum",0
"951","@Doninspace @alendrel @JamesKevinWade1 @biggestjoel @DoobLontonder @POTUS LOOK AT HOW VOTING PLAYED OUT FOR ME. LOOK AT ME ISOLATING THREE YEARS INTO A PANDEMIC, WATCHING MY TRANS SIBLINGS AND TRANS YOUTH BE VIOLATED BY POLICY AND EXECUTIVE INACTION, WATCHING MY PLANET DIE AND MY GOVT DISAPPEAR INDIGENOUS CLIMATE PROTECTORS. THAT WORKED OUT.",1
"952","@itiddly Sorry to hear that. I've managed to avoid it. Not sure how. I still wear a mask and wash/sanitise my hands frequently. The gov has been irresponsible in its public health messaging, giving folk the impression the pandemic is over when it isn't.",0
"953","@komonews How can be hold a rally when we are still under a pandemic? Also,  what about the rally  in Olympia that he squashed ? Seems hypocritical.",3
"954","@DN22_White @michaelcowen100 @GNev2 I know a lot of self employed people who worked all through the pandemic, yet they still claimed thousands in grants - people rich or poor are greedy that’s the issue",0
"955","But wearing a mask on an airplane during a pandemic abridges their civil liberties.",380
"956","@guitarguy3 @JustinTrudeau You have a choice, get vaxed or dont, but you dont have right to infect others, hence mandates at peak of pandemic. Most mandates gone, so wtf is your problem? Too complex to grasp?",3
"957","""The pandemic doesn't even have to be a disease… inflation is rising. Theres going to be another pandemic in this country and the world. We have to now start working together to figure this out... the next pandemic is already here!"" - @AngelaFWilliams 
#MIGlobal @MilkenInstitute",2
"958","""... empower community health workers who are the front line of the response. The truth is you have to strengthen the whole system, the pandemic has pointed that out. Without healthcare workers, we aren’t going to solve these problems.
 - @dongips, CEO of @SkollFoundation",1
"959","""What we saw during the pandemic was that tele-health and technology was needed and necessary. the problem we’re seeing in rural America is 40% of rural America doesn’t have access to broadband... The connectivity is so incredibly important!"" - @AngelaFWilliams 
#MIGlobal",3
"960","""We shouldn’t need a pandemic to bring us all together"" - @dongips , CEO of @SkollFoundation #MIGlobal @MilkenInstitute",9
"961","""It's helpful for communities to focus on capacity building at a local level … The pandemic showed that if we're going to achieve equity, we’re going to need to build the infrastructure in communities that need it the most. We need to invest in capacity building."" - C. Johnson",3
"962","""We did a study at @HRSAgov between 2016 - 2020 where reported rates of anxiety and depression among young children were in the 27-30% range of increase over that period of time. The pandemic exacerbated ... the challenges of mental health and substance abuse."" - Carole Johnson",0
"963","HW: coronavirus pandemic has been an incredible experimental episode for lots of institutions, including parliament. The current set of members have said that they want to return to how things were before, which is a shame.

#IfGCommons",0
"964","This Pandemic is mental now.   

Gas prices.  
War. 
Inflation.
Abortion.  

…Thats just the past 3 months.   

There is a new variant everyday. 

And it comes out as a Cake.  😩",122
"965","2020 2021: Raya dalam pandemic

2022: Raya dalam panic",1
"966","I have the house to myself ... this is only the second time since the pandemic began - it is wonderful.",1
"967","@putaenginamx Okieeeeee lang po no worries! Yun lang po medyo delikado lang po ginawa niya knowing nasa gitna pa tayo ng pandemic 😭😭",0
"968","ok uhh sorry but i literally turned off one of the 2 new p s y songs when he said ""pandemic's over"" 

not fucking funny my man",1
"969","Can't go protest the state forcing us to give birth this evening because I had a close contact covid positive and I'm waiting to see whether the unchecked pandemic finally got me.

Which feels about right.",48
"970","@Nathan_Pilmer @DynastyFrank @BertTortellini @elonmusk And of alllllll people you think bill gates is the guy? The guy who profited from the pandemic more than anyone?  Who used the same blueprint of recommending protocols on this pandemic?  The guy who flew to Epstein island a million times?",0
"971","@TamiPickles https://t.co/710TJTeiFm  Happening  here in slu too",0
"972","The SC ruling on vaccination came very late after two years of pandemic. Ever since the Chandigarh Administration barred unvaccinated kids from attending schools, around 14,000 got themselves jabbed with first dose in haste in the last 10 days",7
"973","@_cocytus_ @Vegan_Amethyst 1st Quarter 2022:

✅ Ministry of Truth

✅ Extradition of Assange

✅ 41% increase in US child poverty

✅ 132% increase in US foreclosures

✅ Suicide Rate Is Spiking in Preadolescent Children

✅ America’s Hunger Pandemic Is Getting Worse",1
"974","@HazeyDaisey17 Police are gonna be as enthusiastic to arrest mothers as they were to get involved in mask issues during the pandemic. This is not why they became cops!",0
"975","The neverending collabs you're seeing among Twitch streamers right now are a bad thing.

I mentioned a bursting pandemic bubble.  These neverending collabs and IRL trips are a desperate attempt to hide that.  🤔",1
"976","@KeithPettit88 @JustinTrudeau So you probably took every measure possible to preserve life during the pandemic right?  Gave up some of your personal freedoms and autonomy to protect others, because life is scarce and sacred…right?",22
"977","While promoting his global WHO-led GERM pandemic response initiative, Bill Gates said the worst may be yet to come with COVID. https://t.co/QwKMeodX4H",37
"978","@DerbyChrisW We could have transformed the lives of millions of people with the money that was squandered on bogus/useless contracts associated with the pandemic. And now this...",0
"979","@espn This was heart of the pandemic must see television",17
"980","@brockefeller_ Have you seen the chart on that?

The gains of the pandemic are now very negative",1
"981","@MonetaryMettle 💯.   I'm such a different person than I was prior to 🌽 and pandemic.

I'm wide awake and it's like having a super power",3
"982","For the people surprised that there is so much effort being put forth to legislate biological function but none to curb a global pandemic 
I gotta ask
What fucking channel have you been tune in to for.....ever

If nothing. Be pro women you schmucks",3
"983","TSMC became a household name during the pandemic and things are looking up for it in 2022 as it registers record earnings beating analyst estimates. The chip maker convinced customers that their chips are worth the money and increased its pricing by 10% between quarters.

6/",1
"984","@rofldrg @pax COVID-19 is not the only contagious disease out there, either. So you're telling me if someone went there and died of something else afterward, that's still their fault? It's almost certainly happened before the pandemic. Especially the flu which itself is a type of coronavirus.",0
"985","@rofldrg @pax The pandemic will be ongoing essentially forever. A line needs to be drawn somewhere.",0
"986","I’m trying to figure out what is making so many people nuts. Trump?  Pandemic? Economy? Walk into a fast food restaurant in the afternoon you hear old men talk about government conspiracy theories.",2
"987","It's a closure kinda ponytail pandemic but I'm loving it... 😄😄",0
"988","ahahaha putanginaa it's kinda funny how kakampwets literally note down yung mga nagawa nung mama nila putaa puro nung pandemic lang hahaha galing pa yata kay tatay digong yung perang pinambili nya ng mga kits eh for frontliners 🤣 #letbbmlead2022",0
"989","@SamVimes6 Oh dear me, Sam, of course you are angry, and rightly so. The message of early on in the pandemic, that we need to take care of those vulnerable, has been lost. I am sending my honest best wishes and all my best thoughts that they both will be alright. 🤗",1
"990","@EmmaKennedy Is this the one where she's tweeted an image of KS having a drink with someone who died in 2019 claiming it was during the Pandemic?",0
"991","Congrats to my @Blizzard_Ent friends who worked on #ArklightRumble / @WarcraftRumble it looks cute and super fun. (Also congrats for getting a game finished during a pandemic!) 
I can't wait to give it a shot!",0
"992","@MikaJuelz @JSpenceTheKing Its our not are. Pretty sure a pandemic versus a state killing people are 2 completely different things.",0
"993","@d4t4wr4ngl3r Maybe stop throwing his ""far left"" supporter base &amp; those  that were early adopters of electric cars under the bus in an attempt to pander to likes of Trump/MTG &amp; those that role coal, vandalise electric cars &amp; charging stations, stormed the capital, die needlessly in a pandemic?",0
"994","@ZubyMusic Being a Brit, that's what kept me there for 25 years - I liked the big picture and the unknown.
 I'm nervous about returning, I left at the beginning of the pandemic to be with family here in the UK. 
And now Biden is in the house. Not good at all.",0
"995","@j___kali They legit said they going to raise prices to make up for money they lost during the pandemic, I think they crazy af I hope ppl stop flying",0
"996","@j___kali Craziest part is that I couldn’t even fly because “ they over sold “ the flight offered to put me on stand by on the next flight. Stand by !! Like hell no. And they didn’t miss out on no money during the pandemic. They got sba and pp loans FOH",0
"997","@BillKristol @MaxBoot So, it took two years, a pandemic, the greatest migration switch in over 100 years, and a SCOTUS leak on abortion rights for the media to start to grasp we live in a federalist nation where people can choose to live in a state that best aligns with their values.",1
"998","I feel like Nick &amp; Vanessa Lachey predicted the downfall of Bachelor nation &amp; created 10 new shows during the pandemic.",8
"999","After two years of the pandemic I finally caught the boomer remover plague",0
"1000","US will recover all jobs lost during pandemic by July, report says:  https://t.co/VS6lmVWxMz",0
"1001","$MA $VISA $ABNB $EXPE $CCL $RCL $NCLH Mastercard said that as of March, cross-border travel is above 2019 levels for the first time since the pandemic began.",1
"1002","@JonahLupton @qcapital2020 $AAPL Apple didn't give guidance either. The company hasn't provided sales and earnings guidance since the Covid-19 pandemic began in early 2020.",1
"1003","Lectures include @EricaCharters (Oxford) on Histories of Disease in a Pandemic. Giancarlo Casale (EUI), What did did it mean to be European in the Sixteenth Century? The view from the Ottoman Empire. Corinna Unger (EUI), A Global and European History of the Environment and more",0
"1004","I've seen at least three of them with the same theme. So someone said they have a source who has had done meetings with H and L in the past (probably in the middle of the pandemic coz it was via vc) and they said that H and L are very affectionate. H brought L tea and breakfast",4
"1005","We’ve lived through a Global Financial Crisis, Threat of World War 3, Global Pandemic and an actual war that impacted the whole world. Millennials are qualified to be paid commentators and authors.",0
"1006","@AngelaW70903357 @CalltoActivism Yes remove those traitors, those who's pandemic treasonous behavior is spreading like infectious wildfire.",0
"1007","My latest piece for @lensculture take a look at Alice Dempsey's beautiful ongoing series ""Farleigh Hungerford Swim Club"", an ode to wild swimming as an antidote to the mental and physical strains of the pandemic.
https://t.co/PjF6YmGMdV",3
"1008","@jiggyjayy2 They lost too many ppl during the pandemic and need to gain back control of the population. Smh 🤦🏾‍♀️ We said FAWK them kids and they said absolutely not. 😩😭",8
"1009","@ACTBrigitte He's not flushing papers down the toilet
He's not causing an insurrection
He's not sleeping with Putin
He's not lying to the American people
He's not ignoring a pandemic
He's not siding with Putin over American intelligence
He's not causing division among races
and on &amp; on &amp; on",0
"1010","@dietmtndewwhore yeah it just happened 😭 i went it for my regular exam and my pap came back abnormal so i had to go back for testing and i found out thursday. they caught it early but imagine if i didn't go get a pap.... i skipped 2021 cuz of the pandemic",0
"1011","plenty of work to be done whether you have a progressive or conservative approach to policy, yet you spend time attacking the rights of the LGBTQ and women’s bodily autonomy. we are devastated from a worldwide pandemic and THESE are pressing issues? rot in fucking hell.",0
"1012","@Toure They aren't pro-life... they've proved that so much during the pandemic as they refuse to wear masks or get vaccinated or do a damned thing to save their neighbors lives... they just want to be in control of other people, they don't give a damn if those people live or die.",0
"1013","@BlackKnight10k The government literally tried to bring back a revised segregation during the pandemic.

Pay attention.",0
"1014","ang daming hindi nagising sa pandemic ano.
ang daming hindi tinablan ng mga kakilalang nangailangan ng perang pambayad sa ospital.
ang daming hindi tinablan ng dami ng mga pamilyang sinabihan nila ng condolence.",3
"1015","@wsilverwings2 @usehead_heart @JustinTrudeau Charter protected means nothing. The pandemic has shown us this.",1
"1016","I remember when folks got mad at me because I wasn't slaving over a sewing machine to make face masks when the pandemic first hit. How pointless and misplaced was that....",0
"1017","@Moira0789 @bennyjohnson And I’m sorry, but you do realize if Trump had treated the Pandemic like an adult, we probably would never have had the supply chain issues that we had.",0
"1018","@TimRunsHisMouth Because it wasn’t your fucking religion being shoved down our throats. It was a public mandate during a pandemic. But you know that.",0
"1019","@FrankLuntz I’ve been working remote for 8 years. People always had skepticism about remote workers. The pandemic changed that. And workers deserve greater work-life balance.",1
"1020","@bobteas225 @TheDRKknight85 @Zeupanne @POTUS No thanks to Trump who lied about the virus not being deadly you see if he would have did his fing job we could have headed this disaster off. There was a pandemic first alert plan but Trump got rid of it all because Obama put it in place after H1N1. Did you see how well that was",0
"1021","A fantastic @DeviShastri read.

The diagnoses have bound together the leaders of the city's 2 largest universities in a shared experience: navigating cancer treatment, facing their own mortality &amp; working in public eye during pandemic.
https://t.co/8qctItLila",0
"1022","the @NRA is very happy that people flipped out so much during the pandemic that we had a flood of guns go out on the street.

we also had a dramatic increase in gun deaths. guess they're proud. they don't want to talk about it. #txlege",1
"1023","Black and white images have a way of visually capturing the deep contrast between despair and hope. In this context, despair that hunger maintains its grip on our community even two years into the pandemic.",0
"1024","Sick. Again. Because kids are beautiful vectors of (in this case, respiratory) viruses that make their parental units sick. I love F1, but I could definitely do away with not getting sick during a pandemic.",0
"1025","Used to hate it, but watching games with DH in pandemic season changed my mind. I don't miss pitchers hitting, since they had almost never hit coming up before reaching the majors anymore, and just couldn't do it as a result. https://t.co/W1det5fiZt",41
"1026","@Conservatives @Pauline_Latham Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",1
"1027","@ChrisClarksonMP Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",1
"1028","@Jack_Emsley1 @NJROnline @CBIConservative Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",1
"1029","@MrHarryCole The government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",0
"1030","@Anna_Firth @Conservatives @Southend_Tories Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",1
"1031","@JackieGardine13 @MikeGardin44 @rsimpson418 @cwowomen @CVConservatives @CCACllrs @CWOwestmidlands @CllrGaryRidley @CllrPeteMale @MattieHeaven Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",0
"1032","@OliverDowden @Binita_MP @ChrisAlley23 @dean4watford Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",1
"1033","@nadhimzahawi Your government lied to people about putting a protective ring around care homes during the pandemic, lied to the Queen, lied to Parliament, PM broke the law &amp; illegally prorogued Parliament. The party of law breaking. Do you have no ethical standards?",0
"1034","@IsabeauBoody I understand this feeling. Watching the US from the UK during the pandemic felt like watching my home burn down. It’s scary, sad, and hard to comprehend.",1
"1035","@JenniKonner Losing healthcare rights during a PANDEMIC is wildly cruel.  It’s so sickening.",0
"1036","@loverofhs Exactly, I feel like I lost myself during the pandemic, and now that I'm able to go into the world I'm figuring out what I want and how to get to that point",0
"1037","Still can't get over how it's been 3 YEARS since the pandemic started..",1
"1038","This Amber Heard &amp; Johnny Depp case has honestly been the most entertaining watch this entire pandemic.",1
"1039","@peter_levy The 4 Day week would only benefit the office workers and again like your overpaid MPs!! .. what about your factory working people and retail people that have kept the country afloat over the pandemic?!! Working every bank holiday etc!!",0
"1040","A company makes £10 billion profit in one year but is given a tax cut. Wealth of UK billionaires up by £106,500,000,000 in the pandemic. Prices sky-rocketing. But the UK Govt puts a National Insurance hike on people - and a wage cut! But no tax on wealth. 

#ToriesOut5thMay",10
"1041","Eid-ul-Fitr was celebrated across the country Tuesday with people thronging Eidgahs and mosques, and families coming together for feasts after two years when the festivities were eclipsed by the coronavirus pandemic.

https://t.co/J1ILwAIti6",1
"1042","@kalieshorr Senator Susan Collins from Maine slammed GOP Justices Neil Gorsuch, Amy Barrett and Brett Kavanaugh of the Supreme Court of the United States (SCOTUS) for overturning Roe V. Wade. From the pandemic to Ukraine to this is causing my head to spin. No more bad news.",0
"1043","@Lloyd_Itu Imagine you couldn't fill a stadium pre pandemic and you think requiring vaxx will encourage people to vaccinate 😭😭😭",0
"1044","So grateful to see my generation fighting for change. I'm grateful to be involved as well. My vote is for the marginalized, for those who lost their lives in this pandemic because of irresponsible leadership, &amp; for the individuals, like me -",0
"1045","@batkitto Ages during pandemic don't count imo... 

*cries old lady tears*",1
"1046","New data indicates that American teens are facing a rising mental health crisis, due to the ongoing impacts of the COVID-19 pandemic. Find out more:
https://t.co/bKRtmZeE6P",1
